TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2011-15,Subboro,15,5,East New York/Starret City,"25,463",42.4
2011-15,Subboro,16,5,Park Slope/Carroll Gardens,"40,747",76.9
2011-15,Subboro,17,5,Sunset Park,"36,215",72.9
2011-15,Subboro,18,5,N. Crown Heights/Prospect Heights,"42,090",73.3
2011-15,Subboro,19,5,South Crown Heights,"32,874",73.6
2011-15,Subboro,20,5,Bay Ridge,"37,906",70.3
2011-15,Subboro,21,5,Bensonhurst,"46,503",68.8
2011-15,Subboro,22,5,Borough Park,"32,521",65.2
2011-15,Subboro,23,5,Coney Island,"17,217",35.4
2011-15,Subboro,24,5,Flatbush,"40,951",67.9
2011-15,Subboro,25,5,Sheepshead Bay/Gravesend,"32,668",53.4
2011-15,Subboro,26,5,Brownsville/Ocean Hill,"20,442",42.4
2011-15,Subboro,27,5,East Flatbush,"38,389",71.2
2011-15,Subboro,28,5,Flatlands/Canarsie,"26,027",35.7
2011-15,Subboro,29,5,Greenwich Village/Financial District,"50,595",54.9
2011-15,Subboro,30,5,Lower East Side/Chinatown,"42,140",54.2
2011-15,Subboro,31,5,Chelsea/Clinton/Midtown,"45,611",44.4
2011-15,Subboro,32,5,Stuyvesant Town/Turtle Bay,"36,940",38.4
2011-15,Subboro,33,5,Upper West Side,"70,722",60.5
2011-15,Subboro,34,5,Upper East Side,"53,675",39.1
2011-15,Subboro,35,5,Morningside Heights/Hamilton Heights,"37,134",72.6
2011-15,Subboro,36,5,Central Harlem,"26,941",45.3
2011-15,Subboro,37,5,East Harlem,"16,634",32.7
2011-15,Subboro,38,5,Washington Heights/Inwood,"60,049",77.2
2011-15,Subboro,39,5,Astoria,"45,823",57.2
2011-15,Subboro,40,5,Sunnyside/Woodside,"30,562",54.0
2011-15,Subboro,41,5,Jackson Heights,"30,323",49.9
2011-15,Subboro,42,5,Elmhurst/Corona,"18,486",39.1
2011-15,Subboro,43,5,Middle Village/Ridgewood,"44,354",66.3
2011-15,Subboro,44,5,Forest Hills/Rego Park,"25,366",45.7
2011-15,Subboro,45,5,Flushing/Whitestone,"29,900",31.4
2011-15,Subboro,46,5,Hillcrest/Fresh Meadows,"22,217",38.1
2011-15,Subboro,47,5,Kew Gardens/Woodhaven,"32,333",66.0
2011-15,Subboro,48,5,Howard Beach/South Ozone Park,"20,912",49.0
2011-15,Subboro,49,5,Bayside/Little Neck,"17,167",37.4
2011-15,Subboro,50,5,Jamaica,"34,199",44.8
2011-15,Subboro,51,5,Bellerose/Rosedale,"30,869",48.1
2011-15,Subboro,52,5,Rockaways,"14,023",30.8
2011-15,Subboro,53,5,North Shore,"27,405",40.9
2011-15,Subboro,54,5,Mid Island,"8,385",16.6
2011-15,Subboro,55,5,South Shore,"6,392",10.5
2011-15,UHF42,101,4,Kingsbridge - Riverdale,"15,781",39.9
2011-15,UHF42,102,4,Northeast Bronx,"27,460",37.3
2011-15,UHF42,103,4,Fordham - Bronx Pk,"57,789",62.9
2011-15,UHF42,104,4,Pelham - Throgs Neck,"53,747",46.3
2011-15,UHF42,105,4,Crotona -Tremont,"43,891",58.3
2011-15,UHF42,106,4,High Bridge - Morrisania,"41,579",53.7
2011-15,UHF42,107,4,Hunts Point - Mott Haven,"25,198",50.4
2011-15,UHF42,201,4,Greenpoint,"33,643",58.0
2011-15,UHF42,202,4,Downtown - Heights - Slope,"75,402",67.6
2011-15,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"93,885",65.1
2011-15,UHF42,204,4,East New York,"33,543",47.1
2011-15,UHF42,205,4,Sunset Park,"30,683",74.5
2011-15,UHF42,206,4,Borough Park,"75,875",66.9
2011-15,UHF42,207,4,East Flatbush - Flatbush,"85,899",72.9
2011-15,UHF42,208,4,Canarsie - Flatlands,"22,332",29.5
2011-15,UHF42,209,4,Bensonhurst - Bay Ridge,"53,209",64.1
2011-15,UHF42,210,4,Coney Island - Sheepshead Bay,"58,580",49.5
2011-15,UHF42,211,4,Williamsburg - Bushwick,"49,875",60.2
2011-15,UHF42,301,4,Washington Heights,"77,757",79.1
2011-15,UHF42,302,4,Central Harlem - Morningside Heights,"35,507",46.6
2011-15,UHF42,303,4,East Harlem,"15,478",32.9
2011-15,UHF42,304,4,Upper West Side,"80,869",63.8
2011-15,UHF42,305,4,Upper East Side,"53,237",38.7
2011-15,UHF42,306,4,Chelsea - Clinton,"45,668",44.2
2011-15,UHF42,307,4,Gramercy Park - Murray Hill,"31,488",35.4
2011-15,UHF42,308,4,Greenwich Village - SoHo,"34,721",69.5
2011-15,UHF42,309,4,Union Square - Lower East Side,"54,118",54.8
2011-15,UHF42,310,4,Lower Manhattan,"9,999",31.5
2011-15,UHF42,401,4,Long Island City - Astoria,"55,946",57.5
2011-15,UHF42,402,4,West Queens,"77,815",48.2
2011-15,UHF42,403,4,Flushing - Clearview,"32,299",32.4
2011-15,UHF42,404,4,Bayside - Little Neck,"12,043",34.2
2011-15,UHF42,405,4,Ridgewood - Forest Hills,"61,153",56.5
2011-15,UHF42,406,4,Fresh Meadows,"13,212",36.1
2011-15,UHF42,407,4,Southwest Queens,"53,245",58.1
2011-15,UHF42,408,4,Jamaica,"44,418",44.0
2011-15,UHF42,409,4,Southeast Queens,"47,677",47.4
2011-15,UHF42,410,4,Rockaways,"14,023",30.8
2011-15,UHF42,501,4,Port Richmond,"11,275",45.2
2011-15,UHF42,502,4,Stapleton - St. George,"16,224",33.6
2011-15,UHF42,503,4,Willowbrook,"4,963",15.0
2011-15,UHF42,504,4,South Beach - Tottenville,"9,720",13.5
2011-15,Borough,1,1,Bronx,"263,846",50.7
2011-15,Borough,2,1,Brooklyn,"612,926",60.3
2011-15,Borough,3,1,Manhattan,"440,441",51.1
2011-15,Borough,4,1,Queens,"396,530",47.0
2011-15,Borough,5,1,Staten Island,"42,182",23.7
2011-15,Citywide,1,0,New York City,"1,755,925",51.3
2010-14,NTA2010,501,8,Claremont-Bathgate,"4,453",40.8
2010-14,NTA2010,503,8,Eastchester-Edenwald-Baychester,"4,237",34.5
2010-14,NTA2010,505,8,Bedford Park-Fordham North,"15,277",76.5
2010-14,NTA2010,506,8,Belmont,"6,050",63.3
2010-14,NTA2010,507,8,Bronxdale,"6,210",43.0
2010-14,NTA2010,508,8,West Farms-Bronx River,"7,201",56.1
2010-14,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"3,747",18.8
2010-14,NTA2010,510,8,Pelham Bay-Country Club-City Island,"5,280",42.3
2010-14,NTA2010,513,8,Co-op City,"1,285",6.5
2010-14,NTA2010,514,8,East Concourse-Concourse Village,"14,231",60.7
2010-14,NTA2010,517,8,East Tremont,"6,042",38.9
2010-14,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"3,949",31.8
2010-14,NTA2010,526,8,Highbridge,"6,627",48.6
2010-14,NTA2010,527,8,Hunts Point,"4,721",49.8
2010-14,NTA2010,528,8,Van Cortlandt Village,"11,554",62.1
2010-14,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"5,062",34.6
2010-14,NTA2010,530,8,Kingsbridge Heights,"7,940",70.1
2010-14,NTA2010,531,8,Allerton-Pelham Gardens,"4,604",45.1
2010-14,NTA2010,533,8,Longwood,"4,684",50.4
2010-14,NTA2010,534,8,Melrose South-Mott Haven North,"6,023",41.5
2010-14,NTA2010,535,8,Morrisania-Melrose,"6,309",43.6
2010-14,NTA2010,536,8,University Heights-Morris Heights,"10,769",54.8
2010-14,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"6,444",61.0
2010-14,NTA2010,539,8,Mott Haven-Port Morris,"8,556",44.7
2010-14,NTA2010,540,8,Fordham South,"6,829",74.9
2010-14,NTA2010,541,8,Mount Hope,"12,932",71.5
2010-14,NTA2010,543,8,Norwood,"9,760",64.1
2010-14,NTA2010,544,8,Williamsbridge-Olinville,"10,911",48.1
2010-14,NTA2010,546,8,Parkchester,"8,849",66.8
2010-14,NTA2010,549,8,Pelham Parkway,"6,539",54.2
2010-14,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"6,979",38.2
2010-14,NTA2010,555,8,Soundview-Bruckner,"7,068",57.1
2010-14,NTA2010,559,8,Westchester-Unionport,"4,905",49.7
2010-14,NTA2010,562,8,Woodlawn-Wakefield,"9,410",57.9
2010-14,NTA2010,563,8,West Concourse,"8,115",60.1
2010-14,NTA2010,575,8,Crotona Park East,"2,900",38.0
2010-14,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"9,026",71.3
2010-14,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"12,089",42.8
2010-14,NTA2010,4719,8,Brighton Beach,"8,513",54.1
2010-14,NTA2010,4721,8,Seagate-Coney Island,"2,787",22.9
2010-14,NTA2010,4723,8,West Brighton,926,10.6
2010-14,NTA2010,4725,8,Homecrest,"9,545",55.9
2010-14,NTA2010,4726,8,Gravesend,"4,871",41.2
2010-14,NTA2010,4727,8,Bath Beach,"7,333",60.9
2010-14,NTA2010,4728,8,Bensonhurst West,"23,345",73.0
2010-14,NTA2010,4729,8,Bensonhurst East,"16,592",69.8
2010-14,NTA2010,4730,8,Dyker Heights,"12,016",74.1
2010-14,NTA2010,4731,8,Bay Ridge,"26,629",70.6
2010-14,NTA2010,4732,8,Sunset Park West,"13,331",73.2
2010-14,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"13,981",72.9
2010-14,NTA2010,4734,8,Sunset Park East,"16,895",77.4
2010-14,NTA2010,4735,8,Stuyvesant Heights,"19,365",67.7
2010-14,NTA2010,4737,8,Park Slope-Gowanus,"27,544",81.1
2010-14,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"8,459",46.3
2010-14,NTA2010,4740,8,Windsor Terrace,"6,648",67.0
2010-14,NTA2010,4741,8,Kensington-Ocean Parkway,"7,607",60.4
2010-14,NTA2010,4742,8,Flatbush,"27,405",68.5
2010-14,NTA2010,4743,8,Midwood,"13,208",66.0
2010-14,NTA2010,4744,8,Madison,"11,409",70.8
2010-14,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"7,636",42.4
2010-14,NTA2010,4746,8,Ocean Parkway South,"4,447",62.0
2010-14,NTA2010,4750,8,Canarsie,"4,915",16.4
2010-14,NTA2010,4758,8,Flatlands,"13,550",54.4
2010-14,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"21,467",75.7
2010-14,NTA2010,4761,8,Crown Heights North,"33,042",70.6
2010-14,NTA2010,4763,8,Crown Heights South,"11,225",72.0
2010-14,NTA2010,4764,8,Prospect Heights,"8,184",80.1
2010-14,NTA2010,4768,8,Fort Greene,"7,748",57.7
2010-14,NTA2010,4769,8,Clinton Hill,"12,242",71.3
2010-14,NTA2010,4772,8,Williamsburg,"4,047",46.2
2010-14,NTA2010,4773,8,North Side-South Side,"12,609",54.2
2010-14,NTA2010,4775,8,Bedford,"17,218",59.9
2010-14,NTA2010,4776,8,Greenpoint,"12,133",69.9
2010-14,NTA2010,4777,8,Bushwick North,"15,959",77.1
2010-14,NTA2010,4778,8,Bushwick South,"15,757",55.3
2010-14,NTA2010,4779,8,Ocean Hill,"6,746",49.1
2010-14,NTA2010,4781,8,Brownsville,"8,501",37.5
2010-14,NTA2010,4782,8,East New York,"12,463",34.6
2010-14,NTA2010,4783,8,Cypress Hills-City Line,"11,583",70.9
2010-14,NTA2010,4785,8,East New York (Pennsylvania Ave),"4,661",42.7
2010-14,NTA2010,4788,8,Borough Park,"20,814",68.4
2010-14,NTA2010,4790,8,East Williamsburg,"7,884",48.0
2010-14,NTA2010,4791,8,East Flatbush-Farragut,"13,863",71.0
2010-14,NTA2010,4793,8,Starrett City,409,6.3
2010-14,NTA2010,4795,8,Erasmus,"9,243",81.2
2010-14,NTA2010,4796,8,Rugby-Remsen Village,"14,254",63.3
2010-14,NTA2010,6101,8,Marble Hill-Inwood,"13,992",72.2
2010-14,NTA2010,6103,8,Central Harlem North-Polo Grounds,"16,443",43.4
2010-14,NTA2010,6104,8,Hamilton Heights,"17,040",82.7
2010-14,NTA2010,6106,8,Manhattanville,"5,108",58.6
2010-14,NTA2010,6109,8,Morningside Heights,"15,141",68.8
2010-14,NTA2010,6111,8,Central Harlem South,"11,358",52.6
2010-14,NTA2010,6112,8,Upper West Side,"55,713",73.9
2010-14,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"22,669",48.0
2010-14,NTA2010,6114,8,Lincoln Square,"16,413",40.1
2010-14,NTA2010,6115,8,Clinton,"12,926",41.3
2010-14,NTA2010,6117,8,Midtown-Midtown South,"9,885",45.2
2010-14,NTA2010,6119,8,Turtle Bay-East Midtown,"13,509",36.3
2010-14,NTA2010,6120,8,Murray Hill-Kips Bay,"8,708",28.1
2010-14,NTA2010,6121,8,Gramercy,"6,521",38.7
2010-14,NTA2010,6122,8,East Village,"16,894",68.5
2010-14,NTA2010,6123,8,West Village,"28,225",65.3
2010-14,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"14,661",64.0
2010-14,NTA2010,6125,8,Battery Park City-Lower Manhattan,"8,074",31.9
2010-14,NTA2010,6127,8,Chinatown,"12,919",65.1
2010-14,NTA2010,6128,8,Lower East Side,"12,373",38.0
2010-14,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"16,246",31.2
2010-14,NTA2010,6132,8,Yorkville,"15,703",32.0
2010-14,NTA2010,6133,8,East Harlem South,"7,691",30.5
2010-14,NTA2010,6134,8,East Harlem North,"8,400",33.5
2010-14,NTA2010,6135,8,Washington Heights North,"22,193",81.9
2010-14,NTA2010,6136,8,Washington Heights South,"24,343",79.0
2010-14,NTA2010,6140,8,Upper East Side-Carnegie Hill,"22,573",60.1
2010-14,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"9,398",87.3
2010-14,NTA2010,8101,8,South Jamaica,"5,820",42.7
2010-14,NTA2010,8102,8,Springfield Gardens North,"2,066",19.1
2010-14,NTA2010,8103,8,Springfield Gardens South-Brookville,"1,947",31.4
2010-14,NTA2010,8105,8,Rosedale,"2,664",32.8
2010-14,NTA2010,8106,8,Jamaica Estates-Holliswood,"4,020",40.5
2010-14,NTA2010,8107,8,Hollis,"4,244",63.9
2010-14,NTA2010,8108,8,St. Albans,"9,174",54.6
2010-14,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"5,737",43.2
2010-14,NTA2010,8112,8,Hammels-Arverne-Edgemere,"2,793",19.7
2010-14,NTA2010,8115,8,Far Rockaway-Bayswater,"4,905",27.3
2010-14,NTA2010,8117,8,Forest Hills,"20,211",48.4
2010-14,NTA2010,8118,8,Rego Park,"5,191",39.7
2010-14,NTA2010,8119,8,Glendale,"9,970",78.4
2010-14,NTA2010,8120,8,Ridgewood,"19,500",74.8
2010-14,NTA2010,8121,8,Middle Village,"7,951",49.2
2010-14,NTA2010,8122,8,Flushing,"5,778",20.4
2010-14,NTA2010,8123,8,College Point,"3,349",39.9
2010-14,NTA2010,8125,8,Corona,"5,237",29.4
2010-14,NTA2010,8126,8,North Corona,"5,510",41.5
2010-14,NTA2010,8127,8,East Elmhurst,"3,284",46.9
2010-14,NTA2010,8128,8,Jackson Heights,"20,603",51.8
2010-14,NTA2010,8129,8,Elmhurst,"14,373",48.5
2010-14,NTA2010,8130,8,Maspeth,"7,079",60.7
2010-14,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"18,524",62.3
2010-14,NTA2010,8133,8,Cambria Heights,"4,022",62.0
2010-14,NTA2010,8134,8,Queens Village,"11,212",66.9
2010-14,NTA2010,8135,8,Briarwood-Jamaica Hills,"5,793",39.9
2010-14,NTA2010,8137,8,Kew Gardens Hills,"5,204",36.6
2010-14,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,"3,427",27.6
2010-14,NTA2010,8141,8,Fresh Meadows-Utopia,"3,171",46.0
2010-14,NTA2010,8142,8,Oakland Gardens,"3,320",28.9
2010-14,NTA2010,8143,8,Bellerose,"4,585",51.9
2010-14,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,"2,623",27.1
2010-14,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,"2,921",28.9
2010-14,NTA2010,8146,8,Bayside-Bayside Hills,"7,203",42.8
2010-14,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,"1,224",11.4
2010-14,NTA2010,8148,8,Auburndale,"3,383",45.4
2010-14,NTA2010,8149,8,Whitestone,"3,897",31.6
2010-14,NTA2010,8150,8,Elmhurst-Maspeth,"3,805",43.0
2010-14,NTA2010,8151,8,Murray Hill,"7,866",41.4
2010-14,NTA2010,8152,8,East Flushing,"4,403",48.5
2010-14,NTA2010,8153,8,Woodhaven,"12,731",68.0
2010-14,NTA2010,8154,8,Richmond Hill,"13,784",72.9
2010-14,NTA2010,8155,8,South Ozone Park,"14,747",62.7
2010-14,NTA2010,8156,8,Ozone Park,"4,118",53.6
2010-14,NTA2010,8157,8,Lindenwood-Howard Beach,"1,881",16.2
2010-14,NTA2010,8160,8,Kew Gardens,"6,003",53.6
2010-14,NTA2010,8161,8,Jamaica,"8,539",49.7
2010-14,NTA2010,8162,8,Queensboro Hill,"2,463",36.6
2010-14,NTA2010,8163,8,Woodside,"8,776",50.8
2010-14,NTA2010,8166,8,Laurelton,"4,630",53.9
2010-14,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,"5,125",64.5
2010-14,NTA2010,8170,8,Astoria,"22,111",59.7
2010-14,NTA2010,8171,8,Old Astoria,"5,247",42.1
2010-14,NTA2010,8172,8,Steinway,"12,558",57.4
2010-14,NTA2010,8176,8,Baisley Park,"5,537",47.0
2010-14,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,"1,059",10.1
2010-14,NTA2010,8505,8,New Springville-Bloomfield-Travis,"1,308",9.2
2010-14,NTA2010,8507,8,Westerleigh,"3,858",39.9
2010-14,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,"2,170",25.6
2010-14,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,"1,803",21.6
2010-14,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"3,054",27.3
2010-14,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,"1,432",24.1
2010-14,NTA2010,8522,8,West New Brighton-New Brighton-St. George,"7,304",52.2
2010-14,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"1,146",9.7
2010-14,NTA2010,8525,8,Oakwood-Oakwood Beach,"1,063",12.4
2010-14,NTA2010,8528,8,Port Richmond,"3,574",50.8
2010-14,NTA2010,8532,8,Rossville-Woodrow,332,4.4
2010-14,NTA2010,8535,8,New Brighton-Silver Lake,"4,257",61.2
2010-14,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,"1,717",18.2
2010-14,NTA2010,8537,8,Stapleton-Rosebank,"4,099",39.3
2010-14,NTA2010,8545,8,New Dorp-Midland Beach,"2,873",34.2
2010-14,NTA2010,8548,8,Arden Heights,330,3.6
2010-14,NTA2010,8554,8,Great Kills,"1,896",11.9
2010-14,CD,101,6,Financial District (CD1),"50,960",55.7
2010-14,CD,102,6,Greenwich Village and Soho (CD2),"50,960",55.7
2010-14,CD,103,6,Lower East Side and Chinatown (CD3),"42,186",54.7
2010-14,CD,104,6,Clinton and Chelsea (CD4),"45,480",45.3
2010-14,CD,105,6,Midtown (CD5),"45,480",45.3
2010-14,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"38,136",39.8
2010-14,CD,107,6,Upper West Side (CD7),"72,126",62.0
2010-14,CD,108,6,Upper East Side (CD8),"54,522",39.3
2010-14,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"37,289",72.7
2010-14,CD,110,6,Central Harlem (CD10),"27,801",46.8
2010-14,CD,111,6,East Harlem (CD11),"16,091",32.0
2010-14,CD,112,6,Washington Heights and Inwood (CD12),"60,528",78.3
2010-14,CD,201,6,Mott Haven and Melrose (CD1),"23,984",45.7
2010-14,CD,202,6,Hunts Point and Longwood (CD2),"23,984",45.7
2010-14,CD,203,6,Morrisania and Crotona (CD3),"25,754",44.3
2010-14,CD,204,6,Highbridge and Concourse (CD4),"28,973",57.3
2010-14,CD,205,6,Fordham and University Heights (CD5),"30,530",65.1
2010-14,CD,206,6,Belmont and East Tremont (CD6),"25,754",44.3
2010-14,CD,207,6,Kingsbridge Heights and Bedford (CD7),"32,977",70.9
2010-14,CD,208,6,Riverdale and Fieldston (CD8),"20,565",45.0
2010-14,CD,209,6,Parkchester and Soundview (CD9),"31,770",46.5
2010-14,CD,210,6,Throgs Neck and Co-op City (CD10),"13,544",26.8
2010-14,CD,211,6,Morris Park and Bronxdale (CD11),"23,797",50.3
2010-14,CD,212,6,Williamsbridge and Baychester (CD12),"24,558",47.9
2010-14,CD,301,6,Greenpoint and Williamsburg (CD1),"36,673",55.7
2010-14,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"37,475",60.9
2010-14,CD,303,6,Bedford Stuyvesant (CD3),"36,583",63.8
2010-14,CD,304,6,Bushwick (CD4),"31,716",64.5
2010-14,CD,305,6,East New York and Starrett City (CD5),"24,455",41.6
2010-14,CD,306,6,Park Slope and Carroll Gardens (CD6),"41,525",78.1
2010-14,CD,307,6,Sunset Park (CD7),"36,874",73.8
2010-14,CD,308,6,Crown Heights and Prospect Heights (CD8),"41,226",72.3
2010-14,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"32,692",74.4
2010-14,CD,310,6,Bay Ridge and Dyker Heights (CD10),"38,645",71.6
2010-14,CD,311,6,Bensonhurst (CD11),"47,270",69.8
2010-14,CD,312,6,Borough Park (CD12),"32,868",65.5
2010-14,CD,313,6,Coney Island (CD13),"17,097",35.3
2010-14,CD,314,6,Flatbush and Midwood (CD14),"40,613",67.7
2010-14,CD,315,6,Sheepshead Bay (CD15),"33,043",53.8
2010-14,CD,316,6,Brownsville (CD16),"19,908",42.0
2010-14,CD,317,6,East Flatbush (CD17),"37,360",70.0
2010-14,CD,318,6,Flatlands and Canarsie (CD18),"26,101",35.8
2010-14,CD,401,6,Long Island City and Astoria (CD1),"45,041",56.8
2010-14,CD,402,6,Woodside and Sunnyside (CD2),"31,105",55.7
2010-14,CD,403,6,Jackson Heights (CD3),"29,397",48.9
2010-14,CD,404,6,Elmhurst and Corona (CD4),"19,610",41.3
2010-14,CD,405,6,Ridgewood and Maspeth (CD5),"44,500",66.8
2010-14,CD,406,6,Rego Park and Forest Hills (CD6),"25,402",46.3
2010-14,CD,407,6,Flushing and Whitestone (CD7),"28,980",30.6
2010-14,CD,408,6,Hillcrest and Fresh Meadows (CD8),"21,615",37.3
2010-14,CD,409,6,Kew Gardens and Woodhaven (CD9),"32,518",66.6
2010-14,CD,410,6,South Ozone Park and Howard Beach (CD10),"20,746",48.4
2010-14,CD,411,6,Bayside and Little Neck (CD11),"16,827",36.7
2010-14,CD,412,6,Jamaica and Hollis (CD12),"35,380",46.0
2010-14,CD,413,6,Queens Village (CD13),"31,683",49.0
2010-14,CD,414,6,Rockaway and Broad Channel (CD14),"13,435",29.6
2010-14,CD,501,6,St. George and Stapleton (CD1),"28,316",41.8
2010-14,CD,502,6,South Beach and Willowbrook (CD2),"8,476",17.0
2010-14,CD,503,6,Tottenville and Great Kills (CD3),"6,483",10.8
2010-14,Subboro,1,5,Mott Haven/Hunts Point,"23,984",45.7
2010-14,Subboro,2,5,Morrisania/East Tremont,"26,080",44.4
2010-14,Subboro,3,5,Highbridge/South Concourse,"28,973",57.3
2010-14,Subboro,4,5,University Heights/Fordham,"30,530",65.1
2010-14,Subboro,5,5,Kingsbridge Heights/Mosholu,"32,977",70.9
2010-14,Subboro,6,5,Riverdale/Kingsbridge,"20,565",45.0
2010-14,Subboro,7,5,Soundview/Parkchester,"31,770",46.5
2010-14,Subboro,8,5,Throgs Neck/Co-op City,"13,573",26.9
2010-14,Subboro,9,5,Pelham Parkway,"23,797",50.3
2010-14,Subboro,10,5,Williamsbridge/Baychester,"24,578",47.9
2010-14,Subboro,11,5,Williamsburg/Greenpoint,"36,673",55.7
2010-14,Subboro,12,5,Brooklyn Heights/Fort Greene,"37,607",61.0
2010-14,Subboro,13,5,Bedford Stuyvesant,"36,583",63.8
2010-14,Subboro,14,5,Bushwick,"31,716",64.5
2010-14,Subboro,15,5,East New York/Starret City,"24,455",41.6
2010-14,Subboro,16,5,Park Slope/Carroll Gardens,"41,525",78.1
2010-14,Subboro,17,5,Sunset Park,"36,874",73.8
2010-14,Subboro,18,5,N. Crown Heights/Prospect Heights,"41,226",72.3
2010-14,Subboro,19,5,South Crown Heights,"32,692",74.4
2010-14,Subboro,20,5,Bay Ridge,"38,645",71.6
2010-14,Subboro,21,5,Bensonhurst,"47,270",69.8
2010-14,Subboro,22,5,Borough Park,"32,868",65.5
2010-14,Subboro,23,5,Coney Island,"17,097",35.3
2010-14,Subboro,24,5,Flatbush,"40,613",67.7
2010-14,Subboro,25,5,Sheepshead Bay/Gravesend,"33,043",53.8
2010-14,Subboro,26,5,Brownsville/Ocean Hill,"19,908",42.0
2010-14,Subboro,27,5,East Flatbush,"37,368",70.0
2010-14,Subboro,28,5,Flatlands/Canarsie,"26,101",35.8
2010-14,Subboro,29,5,Greenwich Village/Financial District,"50,969",55.7
2010-14,Subboro,30,5,Lower East Side/Chinatown,"42,186",54.7
2010-14,Subboro,31,5,Chelsea/Clinton/Midtown,"45,480",45.3
2010-14,Subboro,32,5,Stuyvesant Town/Turtle Bay,"38,136",39.8
2010-14,Subboro,33,5,Upper West Side,"72,126",62.0
2010-14,Subboro,34,5,Upper East Side,"54,522",39.3
2010-14,Subboro,35,5,Morningside Heights/Hamilton Heights,"37,289",72.7
2010-14,Subboro,36,5,Central Harlem,"27,801",46.8
2010-14,Subboro,37,5,East Harlem,"16,091",32.0
2010-14,Subboro,38,5,Washington Heights/Inwood,"60,528",78.3
2010-14,Subboro,39,5,Astoria,"45,041",56.8
2010-14,Subboro,40,5,Sunnyside/Woodside,"31,105",55.7
2010-14,Subboro,41,5,Jackson Heights,"29,397",48.9
2010-14,Subboro,42,5,Elmhurst/Corona,"19,610",41.3
2010-14,Subboro,43,5,Middle Village/Ridgewood,"44,524",66.8
2010-14,Subboro,44,5,Forest Hills/Rego Park,"25,402",46.3
2010-14,Subboro,45,5,Flushing/Whitestone,"28,980",30.6
2010-14,Subboro,46,5,Hillcrest/Fresh Meadows,"21,615",37.2
2010-14,Subboro,47,5,Kew Gardens/Woodhaven,"32,531",66.5
2010-14,Subboro,48,5,Howard Beach/South Ozone Park,"20,746",48.4
2010-14,Subboro,49,5,Bayside/Little Neck,"16,827",36.7
2010-14,Subboro,50,5,Jamaica,"35,380",46.0
2010-14,Subboro,51,5,Bellerose/Rosedale,"31,683",49.0
2010-14,Subboro,52,5,Rockaways,"13,435",29.6
2010-14,Subboro,53,5,North Shore,"28,316",41.8
2010-14,Subboro,54,5,Mid Island,"8,471",17.0
2010-14,Subboro,55,5,South Shore,"6,488",10.8
2010-14,UHF42,101,4,Kingsbridge - Riverdale,"15,821",39.3
2010-14,UHF42,102,4,Northeast Bronx,"27,761",37.7
2010-14,UHF42,103,4,Fordham - Bronx Pk,"57,966",63.2
2010-14,UHF42,104,4,Pelham - Throgs Neck,"53,893",46.1
2010-14,UHF42,105,4,Crotona -Tremont,"41,466",56.3
2010-14,UHF42,106,4,High Bridge - Morrisania,"38,490",50.2
2010-14,UHF42,107,4,Hunts Point - Mott Haven,"22,932",46.8
2010-14,UHF42,201,4,Greenpoint,"34,274",59.5
2010-14,UHF42,202,4,Downtown - Heights - Slope,"76,349",68.5
